100000 100000
m 97241 11294
q 43229 78711
u 66988 88780
q 53108 61747
m 52727 67353
m 16758 85053
m 92401 78337
u 84624 17709
q 67887 58417
q 60154 27928
m 2402 49986
m 9988 67044
q 11558 38433
m 620 17000
q 34910 65445
q 82565 16775
u 86963 96903
q 37932 90877
q 84098 52516
q 27167 50802
q 49183 37876
u 64695 94398
q 32765 62721
q 30564 81511
m 65196 39670
m 58816 33837
u 42664 66654
m 82073 57540
m 3647 77836
u 88049 16592
m 91291 51261
q 26053 91477
u 20801 12494
q 31529 99379
m 83811 85729
m 56479 3313
m 79303 19646
u 45594 14834
u 65335 77321
m 23547 66986
m 50649 83927
m 94791 4283
q 91121 50542
m 80473 15557
m 36921 73912
m 58176 99032
q 86753 36769
q 88914 73842
m 32514 59797
u 75074 13267
u 28325 70602
q 89479 85245
m 537 83810
u 46167 80347
q 12029 28552
u 53360 95306
q 21096 86245
m 29966 50347
m 45378 20970
q 1894 11047
m 72589 88160
u 79968 18354
u 18205 72559
u 6613 3586
m 28762 77472
m 41352 67926
m 15325 3783
u 5546 45667
u 95742 96461
q 59268 30554
q 96459 66894
u 64125 48829
q 43465 25974
m 57174 37831
m 74751 50185
m 52324 41189
q 42581 93952
q 25497 27471
q 55421 39080
q 19516 85517
m 9225 13202
u 68297 98165
m 90690 82208
m 28252 24882
m 22880 8841
m 83899 33233
m 8127 53226
m 93120 87512
u 44814 85723
m 7772 18264
m 94128 15812
u 71030 89343
m 94411 76594
q 41042 95905
u 10414 40651
q 11569 70646
u 32273 32048
q 66005 72234
m 63751 63066
q 88080 23382
q 68712 19969
u 54001 45122
q 19063 94603
u 66066 1137
u 6217 6506
m 81698 80264
u 86328 17393
q 31489 79153
q 5160 59156
u 46579 28569
m 66909 10583
m 36064 56260
m 93203 40380
q 84923 36559
u 2372 21183
m 45786 37852
u 74592 52610
m 5886 56173
q 44112 88738
u 85840 70334
q 34060 65205
q 89317 93920
q 54878 61352
u 28455 88
u 83238 30752
u 48867 53672
u 45624 91116
q 47700 20925
q 93266 32891
q 65932 56669
m 40877 16214
m 15725 21844
q 48849 98456
m 35451 8213
q 21449 63453
q 7317 28115
q 82151 29583
q 74151 81707
m 73799 98400
m 48908 97491
m 61949 86545
m 47530 22497
q 95372 35369
q 34873 48645
m 75630 56782
m 75255 27694
m 67096 45446
q 76733 4681
q 24741 33516
m 93054 25947
m 18653 39372
q 73341 95239
u 96652 69773
q 91014 44880
u 17881 55762
u 57780 79806
u 56040 50819
u 93871 79989
q 25640 73326
q 17019 83650
q 68456 31131
q 86730 20091
m 69050 34551
u 82525 68074
u 85702 70603
q 16607 29569
m 88427 98655
m 80964 99022
q 27981 6914
q 68706 79194
u 25913 6420
q 21665 61560
u 94369 95827
q 25529 17781
m 50840 59803
m 8164 82905
q 78212 34085
q 74454 2845
u 60041 91440
m 53857 39460
q 11516 89825
q 99477 72263
q 22993 7845
q 96643 39807
u 56219 36065
q 75514 19251
m 98253 43230
m 28793 34685
q 45471 55130
q 56529 52562
u 16298 10254
q 67809 96817
u 55457 17582
q 89322 39054
m 55450 42553
u 2461 90532
m 3314 50137
u 75832 9904
q 81867 72302
q 31384 27599
u 52487 29534
q 3758 85891
q 72089 60167
q 70269 77644
u 56414 36917
m 44254 46751
q 81515 78536
q 349 15982
m 83489 67611
m 98518 70664
q 80068 55033
u 63651 78297
m 90384 6846
u 43616 95613
u 58743 28456
q 12414 27604
u 93572 12140
q 71838 24693
u 41509 46599
m 9746 40546
u 57847 43231
q 50951 48652
u 14730 58887
q 16931 80183
q 13639 97039
m 45449 8964
u 90266 75127
m 29447 57039
m 27329 25212
q 29476 11823
u 83859 40357
u 13648 58882
m 48803 80287
q 67240 51794
u 65396 7862
q 6843 19163
u 19490 56884
m 10292 56811
m 59539 13740
m 60896 41872
u 18035 16398
m 47219 93212
u 5876 6076
q 15389 74964
m 81102 56863
m 28731 86920
u 32925 5170
m 3241 28559
u 78165 76170
u 48780 60835
u 26829 12683
u 57627 3543
q 69050 96655
u 47723 18127
q 49300 74710
u 34269 54879
u 81447 75002
u 45314 75816
m 36390 50479
q 76473 70997
u 7328 60049
m 46398 5642
u 17297 66496
m 41222 87634
u 35179 28929
m 79019 23281
q 61525 96765
u 61206 15666
u 43992 95308
u 86838 24487
m 15931 452
q 55720 40650
q 64964 90424
u 3015 32612
u 52646 98583
q 36525 32993
q 71745 74175
m 99714 67541
q 53837 71294
m 82049 47103
m 57240 54263
u 14243 81511
m 75282 5157
q 48368 32873
u 34774 37189
u 30427 30406
m 68501 78678
m 27371 75382
u 39533 73484
q 35954 87783
q 59369 96603
m 15310 7364
u 92570 53204
q 97185 75340
q 25295 78396
m 38678 20651
u 93228 64256
u 75475 10638
m 46281 30072
q 26925 75355
q 98093 39192
u 59457 7037
m 79119 46891
u 27985 46921
u 45698 72119
u 18705 42860
q 69093 14564
u 28686 24844
u 70644 44795
u 47345 85776
q 57013 55977
u 88450 17837
m 31290 35215
q 55260 21103
q 53888 91888
u 68686 37732
u 4086 37311
u 96817 69822
u 17239 44611
q 59304 93640
u 3044 12063
u 55412 70091
q 14288 27961
m 22530 43398
u 84731 43360
m 57867 44707
q 13563 43572
m 958 32314
m 59922 94392
q 96573 68884
q 89884 87587
q 65369 70403
q 74348 69813
m 69938 18747
q 56986 48062
u 99193 85176
u 81975 72454
q 1034 70624
q 84062 36192
m 84604 33057
q 66294 78414
u 96132 46309
u 64704 33933
q 60999 58152
q 54503 751
u 83830 54471
m 2882 76074
q 11376 87221
u 63687 57302
q 77322 33795
q 20327 54490
m 99408 84608
u 23258 30609
u 30340 1506
m 7494 26723
q 62705 78217
u 91215 26482
u 1142 32793
u 67968 10373
m 57624 51435
u 35305 18694
q 44293 37520
u 37209 31866
m 7735 39447
m 84321 52767
m 51267 26539
m 28170 12696
m 54266 6340
q 8879 86722
q 99408 79181
u 93532 680
q 243 94828
m 67856 15158
q 43351 30752
q 55321 54953
m 21517 13914
u 72458 38225
q 7082 88281
m 77061 78413
u 86962 47334
m 20084 32649
m 98211 97665
m 96753 8758
q 54433 87595
q 89433 30076
u 38591 83288
q 64311 88662
u 63191 12535
m 61123 67653
q 60351 96859
u 82218 3114
u 25441 39465
q 29500 80388
m 8965 77228
q 53772 10841
m 69795 83681
q 67384 7377
q 16241 90393
u 89450 6997
m 81393 42169
u 37304 99365
m 59743 17822
u 95276 69014
u 95024 50329
u 2704 10828
q 96134 67468
m 35598 36502
u 15183 25615
m 15633 48691
u 72438 33107
q 73844 73782
m 2320 42533
m 94217 39058
q 29366 35172
q 3170 37236
m 19989 59956
u 36238 71326
u 82400 7863
u 57137 91854
u 9745 70046
u 1666 91574
m 24354 51796
q 31812 29535
q 532 1
m 39897 10960
u 16028 47254
m 11426 64156
m 13658 49326
m 61182 46344
q 79896 1075
u 79686 79026
m 32345 28129
q 32828 92268
q 63282 14399
u 410 93767
u 61837 14580
u 80097 28015
q 76109 43446
u 75530 17874
m 64586 38548
m 84870 8496
u 33333 43392
u 26364 31777
m 37414 81820
q 4946 58702
q 93088 34519
m 40868 15983
q 57672 44711
u 20580 41074
m 44804 87277
q 35741 80967
u 17369 75208
u 42648 69633
q 12700 29874
m 72572 78881
m 40750 14238
m 330 6213
u 24323 65274
q 27910 58686
q 20375 70987
u 20862 98527
m 980 82787
u 63626 99882
m 35663 42251
u 25800 32916
m 32453 11452
m 90705 96983
u 10696 49289
u 93648 50969
q 40327 81802
q 7673 99449
m 46842 724
q 5238 55172
q 42756 67117
m 1512 79050
m 94672 23864
u 32283 87608
m 6557 71975
m 22789 1124
m 30872 17810
u 20361 43157
u 89349 64997
u 54442 70589
q 40237 43747
q 52466 81858
q 94279 66015
q 1789 65003
q 49259 73133
u 45979 72063
m 97656 22402
m 78822 95069
m 76854 64898
u 81732 69268
q 40897 60438
u 86594 85530
m 79375 47041
u 57960 600
m 38037 27362
m 52797 52801
m 72988 76484
q 57223 75527
m 84209 61331
q 7462 70534
m 50075 88476
u 4556 79691
q 83710 68996
u 44773 79981
m 8107 24870
m 51249 48045
q 85320 15648
m 56847 15789
u 46111 83902
q 17095 40577
u 59394 36556
u 1473 51564
m 5896 58489
u 14746 44628
u 86271 39752
m 43955 74553
u 19398 68217
u 64730 7675
m 73174 15292
m 32619 8819
m 91859 19553
m 72573 65601
m 78171 22648
m 9178 86365
q 15764 98319
q 72840 90612
q 57021 75548
u 92747 43683
q 97477 26705
u 95988 41044
m 80904 32511
u 7071 9749
q 85672 34264
m 98678 92066
q 60192 43251
u 97310 90086
m 41426 23601
u 80063 72873
m 33279 35854
u 3760 41449
q 20378 33530
q 53291 4628
q 71637 39084
q 21457 49071
u 70310 94392
u 74750 96916
u 65762 93657
m 66410 45736
q 13468 31951
m 49777 89139
u 90426 33363
q 21571 58813
u 75370 17970
q 19539 24418
u 69309 34901
q 45502 71888
m 82843 71586
m 79187 58372
q 15417 12470
q 9255 54072
m 12575 59804
m 3586 33597
q 31590 13912
u 70159 73987
u 47198 51347
u 79422 26019
q 6853 65318
q 76192 46001
u 35200 78340
q 64370 62183
u 24509 27421
q 53074 46001
m 4932 99759
u 88161 16680
q 25594 96851
m 45732 63588
q 50019 61611
u 30058 35933
u 57867 39262
q 19566 35796
m 33608 67546
q 71405 23205
m 15359 30420
q 72218 30487
q 45144 57347
q 2612 42004
q 16133 62904
u 97850 68653
u 84352 89894
q 58166 41540
q 28934 39901
u 14524 6843
u 9287 54897
q 23646 51326
m 88680 64939
m 85698 7083
q 77912 42425
q 62097 37132
u 62953 36903
q 26870 26313
m 86419 4525
q 94037 79205
m 20637 91416
q 39107 26947
u 84154 76236
u 80917 77051
q 23661 19341
u 28358 18309
q 38652 63166
q 7368 23884
m 56661 8642
u 57994 824
q 12136 61031
u 97178 3436
u 74050 82217
m 35291 38974
m 67703 16703
u 2636 4627
u 32333 80686
m 29466 42387
u 49982 36550
m 7101 71121
m 83327 70588
m 81079 17066
m 57719 58461
q 10003 88211
u 22666 4388
q 39044 73546
q 13875 56087
u 19323 99800
m 28521 33508
q 73389 65324
u 28039 17142
u 39636 67548
q 65597 75980
q 75085 47931
q 65464 91
q 35922 97352
q 74411 91812
u 89988 69328
m 37035 54300
q 99942 82493
q 88030 44434
u 65964 13360
u 28566 2913
m 35076 34532
u 34206 13952
u 93395 65196
u 71813 40145
q 51845 36859
u 30963 74435
q 64522 17019
u 23314 16495
m 47124 93253
u 25185 99135
m 68931 8671
u 46157 46858
q 15021 14583
m 94568 60046
m 16545 42810
u 19307 94521
q 70663 5219
q 35744 47176
q 20721 72244
u 30230 39213
q 34075 25963
m 81335 45765
q 94494 4820
m 75097 63560
q 59077 52747
u 88240 81926
u 87529 5919
u 49422 18323
m 7504 91339
q 21664 99034
m 83967 79737
u 42318 55605
q 74102 44617
q 76271 80997
m 20973 59197
u 81917 839
q 71213 52839
m 60209 60003
m 11798 86948
u 79032 73580
m 32775 49182
m 77927 18034
m 27757 81143
q 33571 99845
u 22040 77958
m 22974 9399
m 58469 33146
q 19547 81610
m 31523 3465
m 69867 31712
u 9549 3327
u 94077 64093
q 95926 51596
u 42792 75887
m 10625 32330
u 48730 26944
q 96186 50401
q 7191 89790
m 4258 17359
q 9664 25902
m 38672 2899
m 74041 55878
u 39695 42382
m 70349 14094
q 80542 29207
q 32434 50370
u 65430 25487
q 25947 62348
q 98704 88788
u 29284 14394
u 80938 17159
q 33259 87337
u 7265 96727
q 84590 73506
u 48608 69934
m 12119 6747
q 71329 64126
m 22088 87849
q 25340 89732
q 36960 87959
q 95833 81190
q 70725 73942
m 53997 55783
m 3449 20337
q 12370 26299
u 84652 90837
u 99681 94906
q 56886 87310
m 95133 39588
u 96316 46776
u 18555 11484
m 89853 76249
m 13972 32465
m 29731 80033
q 59881 96331
m 16943 81561
q 57094 3274
q 80642 37349
q 86201 59261
u 92027 6219
m 53400 74941
q 13416 24691
q 73363 20226
m 68712 23764
u 96175 40876
u 57585 99194
m 5097 42433
q 64837 63478
m 32051 45849
m 85314 86161
q 45298 22388
u 42678 30763
u 96246 18007
m 2026 36632
u 78974 80041
m 87557 19319
m 45594 22390
u 3711 11556
u 67500 65311
u 45323 3263
u 985 39890
m 98139 59649
q 91199 85314
q 57153 90944
m 31367 81120
m 35451 54393
m 90359 12717
m 93712 34466
q 10490 83103
m 70044 75513
u 96739 64643
u 28729 87762
q 21363 37792
u 1785 78011
q 49403 70224
q 18378 85718
u 28573 24121
q 8076 56967
q 44115 20362
m 31431 20483
m 65850 77364
q 88903 82714
u 94995 26534
u 45880 61427
u 49061 58358
q 83031 94737
m 48012 99329
q 72509 76474
u 84347 14967
q 64093 98408
u 43597 71126
u 10195 75455
u 11387 76454
u 50545 17924
u 33179 82013
q 13097 89647
m 66965 31710
q 96093 61528
m 29702 72687
u 93643 55412
q 63752 25297
q 23451 41931
u 46207 42044
u 79762 61836
m 64780 90806
u 55379 56318
m 911 77166
m 80367 82750
u 78326 54843
u 29500 71923
u 35211 88677
q 3866 56111
u 21986 7306
u 59381 48626
q 8683 12855
u 98916 48154
u 9364 84097
u 6215 23182
m 15874 80299
q 61789 11526
m 67999 82874
u 43362 67725
q 4112 45305
m 84426 46681
u 93807 67932
m 69658 64781
m 90170 47081
m 95535 81970
m 87307 94212
q 8901 3979
u 34594 75598
q 73597 39131
m 25978 81115
u 34747 83077
q 73274 86470
m 91137 16709
m 65423 55454
q 24146 72264
m 69275 82007
m 25873 33238
m 51080 50156
m 46236 39916
m 65724 96304
q 64635 15364
q 5848 55672
q 77382 20387
m 39079 40323
m 56307 44397
m 94541 96883
q 48151 81754
m 10029 25443
u 87489 7879
m 23060 65277
u 65130 20607
m 74912 62887
m 62637 10553
u 64961 3248
u 76017 80265
q 42120 40066
m 81297 77717
m 13172 44241
u 85167 84669
m 42551 41285
q 38018 46116
q 75966 57019
m 59673 94005
u 97727 93307
u 54658 61577
u 76937 88946
q 94193 40708
m 52556 44872
q 71020 36906
m 9661 82218
m 81832 80221
u 47411 76070
u 38469 25040
u 29959 41914
m 43383 47258
m 28177 72388
m 47716 86871
q 99773 5064
q 19202 49633
q 69592 53029
m 25061 50984
u 37606 90522
u 43632 98121
u 47243 30810
u 37272 72460
m 50333 21982
u 3986 28035
u 35859 27268
u 67850 45988
q 96860 39871
u 42775 9404
u 31793 70256
q 32981 33147
u 34174 74189
q 3440 18374
q 35131 22232
m 42128 74980
m 46021 91343
m 57806 44095
q 72492 4796
q 90877 61415
u 8674 37104
u 25085 29907
q 68828 9314
m 82963 41533
m 85532 93419
q 14437 18755
u 64438 18297
m 39377 44837
q 83792 36732
u 90084 6095
m 60304 47884
q 13414 74935
q 33695 93325
u 60082 94040
m 55292 78350
u 4103 84510
q 85742 34530
q 7290 32647
m 65508 48202
u 57558 90763
q 65455 35370
u 84376 49490
u 47517 65260
m 25107 13227
u 50406 32363
q 83485 81605
m 47418 35897
q 73994 70401
m 89615 35728
q 80804 15269
m 97928 65391
q 15584 52152
q 53059 95386
u 52151 95928
q 6370 40514
m 61828 40441
q 18529 72424
m 70090 21610
q 49922 17691
q 45974 82595
m 13906 4428
q 86170 13681
m 67104 30518
m 34751 22623
q 41229 87892
m 1930 48696
u 33599 6335
q 62581 83706
q 19138 9401
u 25764 83905
m 36874 44818
q 66225 11830
q 44858 4080
m 31952 93740
m 83557 90645
u 5271 57825
q 61604 25490
q 39995 12189
m 3943 64026
u 95049 57358
u 75571 77746
u 76366 30498
q 97293 68382
m 34065 52330
q 14892 41636
u 59088 99866
m 52145 20224
m 26225 89774
u 38852 32365
q 65667 23994
u 86498 92104
q 8977 40540
m 44814 32498
q 62431 78354
u 44501 68158
u 52588 77644
u 55323 14888
q 3094 63893
m 85440 64010
q 5695 89645
q 52546 87710
m 17420 75518
m 79630 80822
q 88951 29361
u 68040 41834
q 47001 9654
u 44918 64165
q 62718 32296
m 16290 27103
q 86982 65306
q 58350 7703
q 2826 86966
m 59326 55505
u 76201 3586
u 60069 76708
q 30795 50057
m 6856 95626
q 52326 49573
m 78486 32634
m 40375 32266
m 83088 61845
u 14732 5568
m 72000 37851
m 78236 29436
u 74929 85164
m 29776 79422
q 28186 51295
q 44105 48138
m 62421 22344
u 77904 826
m 67531 4811
u 68192 99778
m 605 11981
q 4559 17993
u 76191 92947
m 55684 28424
u 43942 48727
q 88881 44923
m 85821 68346
q 324 2541
q 36429 9261
q 96667 81768
u 35900 36364
u 99402 74757
q 91355 85193
m 75474 92080
u 158 12798
m 13803 33824
u 99492 7049
u 84149 17923
u 41309 49546
q 68083 82104
q 32402 5213
u 40672 51272
u 66409 54993
q 10995 8656
m 89319 73589
m 27432 11042
u 37148 61206
m 19602 18597
u 31688 58766
u 72373 80820
q 81932 69788
q 29718 66214
u 7486 65794
m 46824 36782
q 71079 63141
u 58549 18087
q 14366 36689
m 42418 89064
u 57540 43344
u 34725 93083
u 44049 18648
m 55221 212
u 38493 24981
m 77636 26216
q 96982 30709
q 56835 2681
q 28226 6407
u 6540 56731
q 76876 35451
q 60568 32130
u 83633 87213
q 5407 16291
u 94676 19808
u 8413 87166
u 49738 1349
m 37683 95876
m 9084 12713
q 12131 91592
u 37030 72160
m 56419 37257
q 91487 183
m 45665 20015
q 53455 48060
u 63738 86436
u 29456 62329
m 64788 44665
u 82514 57288
q 88997 41274
m 69630 70133
q 69209 4298
q 51896 99362
m 41372 69215
q 43514 15164
u 53713 88265
q 41916 2190
m 32724 88617
m 74140 1713
u 6457 90505
u 4063 12091
q 171 29255
m 1484 46526
q 12459 19213
u 94303 56895
u 1305 80441
q 29220 31836
q 78078 14605
u 84525 97044
q 32536 9795
q 61947 26276
m 27934 51934
u 95877 44599
u 36313 73347
q 5734 83743
u 48752 66871
u 12384 34084
q 88555 69897
u 8544 92814
m 55886 50327
m 41677 17560
u 42960 1101
q 19505 30527
q 75362 54922
m 54534 61516
u 31621 83140
m 1267 18613
m 99466 10611
m 29030 34834
m 57238 89237
q 69144 74747
u 74576 94028
u 76159 5431
q 53380 2512
u 21263 26317
u 4491 82160
u 3346 49084
m 31964 38245
m 66542 90539
q 18654 72002
u 20992 88697
q 96286 93369
m 12114 83363
m 45684 93424
m 15588 32888
u 79054 24381
m 35338 48193
m 67870 6328
m 80939 92786
q 15043 9728
u 95482 7518
u 11826 71987
q 70659 21297
q 55954 37965
u 4676 95786
m 2921 87703
u 73720 1547
u 74750 11479
q 48521 54368
q 46268 81438
q 29638 59935
u 61478 99864
u 66646 62893
u 95332 96589
m 17648 97942
u 50707 78177
m 14818 60836
u 58259 95768
q 94167 46048
q 75684 19027
m 88924 71945
u 76315 42090
q 70317 47793
m 14752 90195
m 56619 64896
q 10146 21032
u 39408 55103
u 65024 62500
q 64917 46330
u 99751 68669
m 65052 39746
m 12831 8310
q 49290 89347
m 95645 56409
q 18913 44463
m 55239 39460
u 98081 12787
q 57866 8859
u 82716 67386
m 86593 9603
q 63176 21591
u 28644 4727
u 49129 53071
u 28256 87678
m 23010 55684
m 85712 88985
m 49469 48981
m 42995 29030
u 98929 84543
q 13216 14928
m 25337 18983
m 55918 41678
q 89724 66451
q 55567 3118
q 22466 10454
q 27611 64925
u 35667 81785
m 46083 66356
m 69717 75496
q 68490 78020
m 16501 44197
q 38823 52211
u 80703 29230
m 38618 42551
u 16955 43643
q 16459 2966
q 22035 7982
u 89099 50111
u 81366 50102
q 92609 97604
m 19420 32277
q 63115 39093
u 43868 7608
u 13086 15273
q 67322 25951
m 7457 92435
u 17641 23899
m 67314 74973
u 59889 25263
u 60833 60621
q 55944 10587
q 67213 24612
q 96261 86188
m 41460 38564
u 73337 63141
u 71416 45693
q 66729 36935
u 87531 93186
q 22037 37481
m 51892 51135
m 27262 96174
q 47176 63913
m 26614 12384
q 99961 85286
m 56640 57301
q 3057 1262
q 55162 15169
m 2230 40245
q 4580 94057
u 44251 48523
q 92975 27502
u 39530 32636
m 32294 76345
u 13303 42841
q 77712 63198
u 73476 91200
u 11622 93100
u 30564 55427
m 78550 45551
u 3685 47042
u 93018 12096
u 64824 32607
q 88915 80850
m 40374 65825
q 9862 53965
u 25492 53920
q 23200 19835
m 45168 80705
u 54928 45213
q 51499 13775
m 77311 42188
q 19471 73366
m 71639 34415
q 44407 30207
q 61282 2180
m 65787 2050
u 67884 70864
q 63296 25767
q 19539 86705
q 17404 76898
q 1440 29022
m 71186 24338
q 406 92984
q 70080 4240
m 85444 38658
q 36994 47994
m 32882 22149
m 63348 99913
u 376 4208
u 48612 78523
m 76821 47708
m 74948 35927
q 53795 21285
u 14133 8651
u 84029 28578
q 16696 1362
q 11849 5956
m 47304 9518
m 21147 29872
m 56788 96552
m 50977 11478
m 40504 84943
q 3515 71486
u 10835 84868
m 28622 3526
m 11057 42963
u 10791 66672
m 89639 26771
m 29261 60989
q 5027 26383
q 77714 53896
q 27609 88681
m 43380 5351
u 13996 88034
m 46009 40079
q 86689 22987
u 91748 16202
m 34728 29124
q 15948 12553
q 65162 50127
u 58653 43720
u 20927 31205
m 11667 18557
m 69900 14022
q 29144 30617
m 90100 27610
m 29715 79046
m 25326 61315
m 8761 87791
q 43822 12122
m 38584 23681
m 40896 91100
q 74058 15790
m 16941 66479
q 76054 78491
u 22585 56853
q 80620 64878
m 41972 9519
u 6000 11966
m 21211 49924
q 56208 27576
m 50197 32946
m 37059 99936
u 45704 61495
u 26540 50082
q 66373 98757
m 33283 11057
u 38343 64986
u 21489 33360
m 64420 68420
u 99339 99783
m 50881 75454
u 73408 28784
u 29169 36750
m 46138 84367
u 97146 9021
q 9252 58393
q 56368 23419
q 44929 48346
m 19701 59200
m 64483 58408
u 58273 42672
u 28067 32489
q 72016 36585
q 26262 3680
m 32264 24122
u 41244 81247
m 78208 6133
u 94815 50788
u 66778 88320
q 81706 97131
u 4209 83842
u 65474 11932
u 37874 21211
q 49073 13815
m 39365 37911
m 78803 1577
u 30201 6760
u 35776 87575
q 70864 95498
m 73622 43821
q 79123 92454
q 97210 52025
q 3221 9603
q 68238 90788
u 74868 28419
u 20856 91277
q 97352 82149
u 43253 65760
m 21254 48023
q 64115 92794
u 57992 22422
q 90002 5868
q 64190 91036
q 52102 74246
m 58879 35613
u 15728 5512
m 21283 59773
q 76888 38247
u 24577 56497
u 83603 40325
m 51393 79603
m 92384 31570
q 65862 91929
m 94029 84357
u 47128 56950
u 79401 22855
u 20013 36053
q 61078 98105
q 85860 32120
q 81085 65344
u 17206 47332
u 38913 35711
m 26065 85845
m 82503 21149
m 50083 23944
u 21299 8095
m 69573 13710
u 81913 68341
q 9139 38637
q 25846 79626
q 89458 77597
m 82293 41986
u 1540 9712
q 48115 56887
q 28319 36010
q 97903 32497
u 29867 93730
u 31558 91907
u 70490 64035
u 3000 82830
u 36154 11667
q 68115 75147
m 57700 36882
q 78750 99088
u 74678 30132
q 76126 48687
q 93057 85104
q 1655 87054
m 27867 22910
m 14496 7470
q 30530 7104
u 88261 20006
u 73398 10327
q 25693 67266
u 65145 5406
q 14044 13422
m 41414 42235
u 82682 36831
u 57537 43229
q 35848 29985
m 34199 51840
m 87507 57844
q 46832 87223
q 87634 82479
u 47299 91962
u 98546 58405
q 56162 87238
u 27465 88297
u 78447 83109
q 10435 72460
m 65738 45497
m 68134 76528
q 59878 98026
q 57708 73555
u 44736 14027
q 50224 36001
u 26525 14817
q 36674 52791
q 48490 32853
m 75111 56775
m 80108 92701
u 9822 86692
m 60912 38475
m 18692 22438
q 45324 41006
m 93846 73008
u 93992 63628
q 90374 8264
m 71962 66760
q 51311 41919
u 81955 3962
q 38928 39597
q 23344 99465
m 31992 11449
q 36379 8849
u 56055 25116
q 78276 38272
q 8954 30866
u 92769 59804
q 80896 67080
u 63270 20914
q 26099 59455
m 79343 29515
q 56943 76009
m 51394 51615
u 97929 73881
q 29935 14888
m 18211 48513
u 48023 31818
u 59107 97785
q 87886 41392
q 46212 59535
u 82459 65086
q 93723 82743
u 91241 82503
m 91079 27035
m 32084 85204
